ExperimentName	SessionDate	SessionTime	SessionStartDateTimeUtc	Subject	Session	DataFile.Basename	RandomSeed	Group	Display.RefreshRate	Clock.Information	StudioVersion	RuntimeVersion	RuntimeVersionExpected	RuntimeCapabilities	ExperimentVersion	BlockList	Procedure[Block]	BlockList.Cycle	BlockList.Sample	Running[Block]	Intro13.OnsetDelay	Intro13.OnsetTime	Intro13.DurationError	Intro13.RTTime	Intro13.ACC	Intro13.RT	Intro13.RESP	Intro13.CRESP	Intro13.OnsetToOnsetTime	Intro14.OnsetDelay	Intro14.OnsetTime	Intro14.DurationError	Intro14.RTTime	Intro14.ACC	Intro14.RT	Intro14.RESP	Intro14.CRESP	Intro14.OnsetToOnsetTime	InTheEnd[Block]	InTheEnd.Cycle	InTheEnd.Sample	Block	Procedure[Trial]	QuestionPracList	Correct_75	Running[Trial]	QuestionPracList.Cycle	QuestionPracList.Sample	PracSlide1.OnsetDelay	PracSlide1.OnsetTime	PracSlide1.DurationError	PracSlide1.RTTime	PracSlide1.ACC	PracSlide1.RT	PracSlide1.RESP	PracSlide1.CRESP	PracSlide1.OnsetToOnsetTime	QuestionPracList2	Correct_20	QuestionPracList2.Cycle	QuestionPracList2.Sample	PracSlide2.OnsetDelay	PracSlide2.OnsetTime	PracSlide2.DurationError	PracSlide2.RTTime	PracSlide2.ACC	PracSlide2.RT	PracSlide2.RESP	PracSlide2.CRESP	PracSlide2.OnsetToOnsetTime	QuestionPracList3	Correct_b	QuestionPracList3.Cycle	QuestionPracList3.Sample	PracSlide3.OnsetDelay	PracSlide3.OnsetTime	PracSlide3.DurationError	PracSlide3.RTTime	PracSlide3.ACC	PracSlide3.RT	PracSlide3.RESP	PracSlide3.CRESP	PracSlide3.OnsetToOnsetTime	QuestionPracList4	Correct_D	QuestionPracList4.Cycle	QuestionPracList4.Sample	PracSlide4.OnsetDelay	PracSlide4.OnsetTime	PracSlide4.DurationError	PracSlide4.RTTime	PracSlide4.ACC	PracSlide4.RT	PracSlide4.RESP	PracSlide4.CRESP	PracSlide4.OnsetToOnsetTime	QuestionPracList5	Correct_5	QuestionPracList5.Cycle	QuestionPracList5.Sample	PracSlide5.OnsetDelay	PracSlide5.OnsetTime	PracSlide5.DurationError	PracSlide5.RTTime	PracSlide5.ACC	PracSlide5.RT	PracSlide5.RESP	PracSlide5.CRESP	PracSlide5.OnsetToOnsetTime	QuestionPracList6	QuestionPracList6.Cycle	QuestionPracList6.Sample	PraceSlide6.OnsetDelay	PraceSlide6.OnsetTime	PraceSlide6.DurationError	PraceSlide6.RTTime	PraceSlide6.ACC	PraceSlide6.RT	PraceSlide6.RESP	PraceSlide6.CRESP	PraceSlide6.OnsetToOnsetTime	QuestionPracList7	QuestionPracList7.Cycle	QuestionPracList7.Sample	PraceSlide7.OnsetDelay	PraceSlide7.OnsetTime	PraceSlide7.DurationError	PraceSlide7.RTTime	PraceSlide7.ACC	PraceSlide7.RT	PraceSlide7.RESP	PraceSlide7.CRESP	PraceSlide7.OnsetToOnsetTime	PracTrialList01	RiskAmbigLevel	BlueValue	RedValue	Reference	BlockStartText	TrialNum	PracTrialList01.Cycle	PracTrialList01.Sample	BlockStart1.OnsetDelay	BlockStart1.OnsetTime	BlockStart1.DurationError	BlockStart1.Duration	BlockStart1.OnsetToOnsetTime	LotterySide	choice0.OnsetDelay	choice0.OnsetTime	choice0.DurationError	choice0.Duration	choice0.RT	choice0.RESP	choice0.OnsetToOnsetTime	ImageDisplay0.OnsetDelay	ImageDisplay0.OnsetTime	ImageDisplay0.DurationError	ImageDisplay0.Duration	ImageDisplay0.OnsetToOnsetTime	RespFdbk1.OnsetDelay	RespFdbk1.OnsetTime	RespFdbk1.DurationError	RespFdbk1.Duration	RespFdbk1.RT	RespFdbk1.RESP	RespFdbk1.OnsetToOnsetTime	PracTrialList02	PracTrialList02.Cycle	PracTrialList02.Sample	PracTrialList03	PracTrialList03.Cycle	PracTrialList03.Sample	PracTrialList04	PracTrialList04.Cycle	PracTrialList04.Sample	InTheEnd[Trial]	NewBlock	Condition	BagNum	Block1	Block1.Cycle	Block1.Sample	choice.OnsetDelay	choice.OnsetTime	choice.DurationError	choice.Duration	choice.RT	choice.RESP	choice.OnsetToOnsetTime	RespFdbk.OnsetDelay	RespFdbk.OnsetTime	RespFdbk.DurationError	RespFdbk.Duration	RespFdbk.RT	RespFdbk.RESP	RespFdbk.OnsetToOnsetTime	ImageDisplay2.OnsetDelay	ImageDisplay2.OnsetTime	ImageDisplay2.DurationError	ImageDisplay2.Duration	ImageDisplay2.OnsetToOnsetTime	Block2	Block2.Cycle	Block2.Sample	Block3	Block3.Cycle	Block3.Sample	Block4	Block4.Cycle	Block4.Sample	Trial
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	6	BlockProc1	1	6	BlockList																						6	TrialProc			Block1																																																																																									risk_red_50	$0	$2.50	$1.50	""	25								Left																													1	1	Gain	4	26	1	26	12	676463	-999999	5000	3367	2	0	33	679863	-33	500	0	""	469	2	680332	-2	1000	0										26
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	6	BlockProc1	1	6	BlockList																						6	TrialProc			Block1																																																																																									ambig_red_50	$0	$6	$1.50	""	26								Right																													0	1	Gain	11	27	1	27	7	681337	-999999	5000	4717	2	0	23	686077	-23	500	0	""	486	9	686563	-9	1000	0										27
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	StartProc			Block2																																																																																									""	""	""	""	Section 2 - LOSE	""			14	687568	-999999	-1	0																														""	""	""	""																							1	1	1							1
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_red_25	$0	-$6	-$1.50	""	27								Right																													0	2	Lose	10				33	689159	-999999	5000	1759	1	0	33	690951	-33	500	0	""	469	2	691420	-2	1000	0	2	1	2							2
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_red_13	$0	-$2.50	-$1.50	""	28								Left																													0	2	Lose	2				7	692425	-999999	5000	2501	1	0	28	694954	-28	500	0	""	485	13	695439	-13	1000	0	3	1	3							3
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_25	-$15	$0	-$1.50	""	29								Right																													0	2	Lose	3				2	696428	-999999	5000	3546	1	0	21	699995	-21	500	0	""	486	7	700481	-7	1000	0	4	1	4							4
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_blue_50	-$6	$0	-$1.50	""	30								Left																													0	2	Lose	11				12	701486	-999999	5000	3512	1	0	21	705019	-21	500	0	""	486	7	705505	-7	1000	0	5	1	5							5
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_red_50	$0	-$15	-$1.50	""	31								Right																													0	2	Lose	11				12	706510	-999999	5000	1504	1	0	20	708034	-20	500	0	""	486	6	708520	-6	1000	0	6	1	6							6
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_50	-$2.50	$0	-$1.50	""	32								Right																													1	2	Lose	4				11	709525	-999999	5000	1705	2	0	20	711250	-20	500	0	""	486	6	711736	-6	1000	0	7	1	7							7
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_blue_25	-$2.50	$0	-$1.50	""	33								Right																													0	2	Lose	10				11	712741	-999999	5000	2344	2	0	33	715119	-33	500	0	""	469	2	715588	-2	1000	0	8	1	8							8
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_50	-$15	$0	-$1.50	""	34								Right																													0	2	Lose	4				7	716593	-999999	5000	2004	1	0	22	718619	-22	500	0	""	486	8	719105	-8	1000	0	9	1	9							9
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_red_25	$0	-$6	-$1.50	""	35								Left																													0	2	Lose	5				13	720110	-999999	5000	2359	1	0	36	722505	-36	500	0	""	469	5	722974	-5	1000	0	10	1	10							10
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_red_75	$0	-$15	-$1.50	""	36								Left																													0	2	Lose	3				10	723979	-999999	5000	2458	2	0	21	726458	-21	500	0	""	485	6	726943	-6	1000	0	11	1	11							11
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_blue_75	-$2.50	$0	-$1.50	""	37								Left																													0	2	Lose	12				11	727948	-999999	5000	4449	1	0	23	732420	-23	500	0	""	486	9	732906	-9	1000	0	12	1	12							12
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_75	-$6	$0	-$1.50	""	38								Left																													0	2	Lose	5				14	733911	-999999	5000	1398	2	0	25	735334	-25	500	0	""	486	11	735820	-11	1000	0	13	1	13							13
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_red_50	$0	-$1.50	-$1.50	""	39								Right																													0	2	Lose	11				16	736825	-999999	5000	1852	2	0	24	738701	-24	500	0	""	485	9	739186	-9	1000	0	14	1	14							14
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_13	-$6	$0	-$1.50	""	40								Right																													0	2	Lose	1				14	740191	-999999	5000	1854	2	0	22	742067	-22	500	0	""	486	8	742553	-8	1000	0	15	1	15							15
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_blue_50	-$1.50	$0	-$1.50	""	41								Left																													0	2	Lose	4				13	743558	-999999	5000	3383	1	0	33	746974	-33	500	0	""	469	2	747443	-2	1000	0	16	1	16							16
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_red_75	$0	-$2.50	-$1.50	""	42								Left																													0	2	Lose	3				7	748448	-999999	5000	2437	2	0	25	750910	-25	500	0	""	486	11	751396	-11	1000	0	17	1	17							17
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									ambig_blue_75	-$15	$0	-$1.50	""	43								Right																													0	2	Lose	12				16	752401	-999999	5000	1723	1	0	36	754160	-36	500	0	""	468	4	754628	-4	1000	0	18	1	18							18
RiskAmb_AdolGaba	05-13-2018	09:44:23	5/13/2018 3:44:23 PM	0005	2	RiskAmb_AdolGaba-0005-2	1149615600	1	59.707	"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2636787</Frequency><Timestamp dt:dt=""r8"">744178619515</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2018-05-13T15:44:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n"	2.0.10.252	2.0.10.356	2.0.10.356	Professional	1.0.0.559	7	BlockProc2	1	7	BlockList																						7	TrialProc			Block2																																																																																									risk_red_13	$0	-$15	-$1.50	""	44								Right																													0	2	Lose	2				9	755633	-999999	5000	3259	1	0	24	758916	-24	500	0	""	486	10	759402	-10	1000	0	19	1	19							19
